Real_Duration,Status,sentiment,complexity,Comment_Body,Edge_type,Count_Comments,language[Comment_Body],Planned_Duration,emotionality,Count_Subtasks,keywords[Comment_Body],sentimentWords[Comment_Body],Uuid,Name,SourceUuid,TargetUuid,Starttime,Endtime
,closed,0.5048661041684175,5.245258599214147,&gt; Would it be better if I posted a gif or some pics of the issue on my setup?  No. You explained it well. I'll have to try and test under some newer versions and see if I can reproduce the issue.,COMMENT,7,en,,0.19506102196705008,,"{issue=2, gif=1, versions=1, setup=1, pics=1}","{newer versions=0.31430763979634196, issue=0.31430763979634196, gif=0.38295726197901503, setup=0.38295726197901503, pics=0.38295726197901503}",893dd5bf-9e51-4186-bae8-be26efffdfa2,"UI Bug: All ""view"" fonts resize commands make them smaller.",2231759,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00
,closed,0.1250646871440402,5.566656502030286,"Worst of it is that I did have access today to a mint box (major version 18, don't know the minor, sorry!) and the xed version in there was 1.0.6, which did not have the same menu structure, and consequently did not have the &quot;view zoom&quot; commands. Is there any test I can do in my personal manjaro box to try out some fixes?",COMMENT,7,en,,0.21463357085280446,,"{access=1, zoom&quot=1, manjaro=1, test=1, box=2, menu=1, version=2, fixes=1, structure=1, mint=1, today=1, commands=1}","{manjaro=0.2500700989385858, access=5.9275349494643117E-5, zoom&quot=5.9275349494643117E-5, test=0.2500700989385858, box=0.2500700989385858, menu=5.9275349494643117E-5, version=5.9275349494643117E-5, fixes=0.2500700989385858, structure=5.9275349494643117E-5, mint=5.9275349494643117E-5, today=5.9275349494643117E-5, commands=5.9275349494643117E-5}",048a6f8e-a2cb-40e0-9cb5-d4a16dd7479a,"UI Bug: All ""view"" fonts resize commands make them smaller.",8404646,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00
,closed,0.47724722608344394,5.948138129506783,"Ok, so I tested this under Ubuntu17.10 with xed 1.6.3 and everything works expect making the text larger with Ctrl+=",COMMENT,7,en,,0.16045859651445235,,"{works=1, text=1, everything=1}","{works=0.7470612055469374, text=0.7470612055469374, everything=0.7470612055469374}",c93c3d95-d1bc-425b-b3ed-e6692a3532a3,"UI Bug: All ""view"" fonts resize commands make them smaller.",2231759,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00
,closed,0.24786825277843605,5.951340050302623,"This report is against a much older version of Xed. I've never been able to reproduce it. If someone can reproduce under the current version, open a new issue.",COMMENT,7,en,,0.23263677376894204,,"{someone=1, issue=1, xed=1, report=1, version=2}","{current version=0.44888494971171833, someone=0.44888494971171833, issue=0.44888494971171833, xed=0.27658810362218617, report=0.27658810362218617, version=0.27658810362218617}",e2489dfa-cf71-4f09-b857-ee60e110bba5,"UI Bug: All ""view"" fonts resize commands make them smaller.",2231759,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00
,closed,0.14183444427996658,5.038480926707686,"Right on it, @JosephMcc. I'm not using it much anymore (don't worry, not because of this old bug!), so I cannot test much myself now. I think it is fair to assume that the bug has gone away with newer releases.",COMMENT,7,en,,0.2849465489928701,,"{bug=1, releases=1}","{bug=0.016482470921165997, releases=0.016482470921165997}",0f281c75-720d-4ab0-b645-cd011b0620aa,"UI Bug: All ""view"" fonts resize commands make them smaller.",8404646,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00
,closed,0.8040761099167647,6.148954476603572,"Many thanks for contributing to Cinnamon. Your suggestion was reviewed. This would be a good bit of work to implement and I'm not convinced of how useful it would really be so it's unlikely to be implemented anytime soon.  For more information on our workflow and feature requests, read https://linuxmint-troubleshooting-guide.readthedocs.io/en/latest/faq.html.",COMMENT,1,en,,0.3026868084434524,,"{thanks=1, cinnamon=1, workflow=1, feature=1, work=1, suggestion=1, information=1, requests=1, bit=1}","{many thanks=0.966599428146897, cinnamon=0.966599428146897, workflow and feature requests=0.9955086873384982, work=0.3652497440375208, suggestion=0.8889465801441426, ://linuxmint-troubleshooting-guide .readthedocs=0.9955086873384982, bit=0.3652497440375208, more information=0.9955086873384982}",73fdf414-b41e-481a-bc52-58eb93891ac6,Feature Request: A favourite files list,2231759,2328329,2017-09-16T04:35:31.000+02:00,2018-02-12T03:21:56.000+01:00
,closed,0.4700223578881568,5.3060175182273674,&gt; I like xed!  Thanks :)  This isn't an issue with Xed. We use GtkSourceView and GtkTextView internally which handles all of this.,COMMENT,1,en,,0.24390521354535688,,"{thanks=1, gtktextview=1, gtksourceview=1, issue=1, xed=1}","{thanks=0.6425518586783833, gtktextview=0.2974928570979304, gtksourceview=0.2974928570979304, issue=0.6425518586783833, xed=0.6425518586783833}",2748b33e-4493-4c2c-aec4-808d092f53dc,Up/down arrow keys don't stay in same character column when using a font like 'Inconsolata' (a monospace font),2231759,5296986,2017-09-08T22:50:19.000+02:00,2017-11-13T11:03:43.000+01:00
,closed,0.7495632348886534,5.312960767261284,Thanks for reporting. Found the problem.,COMMENT,1,en,,0.30815962454451107,,"{thanks=1, problem=1, reporting=1}","{thanks=0.8961051948857216, problem=0.6030212748915853, reporting=0.8961051948857216}",f68d8793-c1fa-49d3-8f45-043729c61f17,Xed crashes when right clicking (button-press-event) in TextView/Gutter,2231759,26842164,2017-09-01T21:04:47.000+02:00,2017-09-05T09:21:41.000+02:00
,closed,0.16479845416620997,5.53157528869777,I can reproduce this but under Cinnamon it's different. If I fullscreen the xed window the tooltip for the first tab just refuses to show up.,COMMENT,5,en,,0.2643255994536993,,"{cinnamon=1, tab=1, tooltip=1, window=1}","{cinnamon=0.2982467902779041, tab=0.03135011805451586, tooltip=0.03135011805451586, window=0.03135011805451586}",4856a797-3bda-4de3-91fc-2cdf9480120d,Flickering when mouse cursor is on the tab title,2231759,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00
,closed,0.017731857085377133,4.959271858754377,I don't see this as really being a Xed issue but something with the window manager.,COMMENT,5,en,,0.2184494951659957,,"{issue=1, manager=1, xed=1, window=1, something=1}","{issue=0.017731857085377133, xed=0.017731857085377133, window manager=0.017731857085377133, something=0.017731857085377133}",04273f4e-1ac1-45a8-9934-8819c9d30613,Flickering when mouse cursor is on the tab title,2231759,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00
,closed,0.3570384947328285,5.890108374683983,I'm on Mint 18.3 and the problem seems to be solved. Xed or Mate/Marco has been modified and without compositor there is no more any yellow popup to trigger the loop.,COMMENT,5,en,,0.19823668504014935,,"{mint=1, mate/marco=1, popup=1, problem=1, xed=1, loop=1, compositor=1}","{mint=0.7012495704350513, popup=0.012827419030605667, mate/marco=0.012827419030605667, problem=0.7012495704350513, loop=0.012827419030605667, xed=0.012827419030605667, compositor=0.012827419030605667}",f51bec89-e24b-4ca1-835f-638f9ff9a301,Flickering when mouse cursor is on the tab title,5039496,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00
,closed,0.49853808691726254,6.391758695344551,I can't confirm that for Fedora 27 (cinnamon 3.6.6/xed 1.6.2): no flickering when the editor is maximized and the mouse cursor is on the tab title. Therefore a Mint 18.2 Mate edition problem!,COMMENT,5,en,,0.276587719343939,,"{cursor=1, editor=1, cinnamon=1, edition=1, flickering=1, title=1, mouse=1, mint=1, problem=1, tab=1, fedora=1, mate=1}","{cursor=0.010535284726191179, editor=0.010535284726191179, cinnamon=0.5876434041140628, edition=0.8959736588287961, flickering=0.010535284726191179, title=0.010535284726191179, mint=0.8959736588287961, mouse=0.010535284726191179, problem=0.8959736588287961, tab=0.010535284726191179, fedora=0.5876434041140628, mate=0.8959736588287961}",57bc66f3-8f49-4070-8046-ef6247879d69,Flickering when mouse cursor is on the tab title,16303732,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00
,closed,0.767150071916908,5.164257127408428,&gt; I'm on Mint 18.3 and the problem seems to be solved.,COMMENT,5,en,,0.17821611184192782,,"{mint=1, problem=1}","{mint=0.767150071916908, problem=0.767150071916908}",a16995e7-80c3-4a2d-aab6-9e407230b795,Flickering when mouse cursor is on the tab title,5039496,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00
,closed,0.06822595098533801,5.952790493576314,Do you have an example file that causes a crash?,COMMENT,5,en,,0.2642995094617118,,"{file=1, example=1, crash=1}","{file=0.06822595098533801, example=0.06822595098533801, crash=0.06822595098533801}",9237279f-5ad0-4321-949f-2b7ec88b608e,Crash With Large Files,2231759,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00
,closed,0.19295660585322172,6.791639742969606,"It is not so much a crash as I suspected but information overload.Large files mess up xed. Attached is a file that locks up xed. An XML file from a Garmin nuvi.        From: JosephMcc &lt;notifications@github.com&gt;  To: linuxmint/xed &lt;xed@noreply.github.com&gt;  Cc: caltrop-3 &lt;caltrop_3@yahoo.com&gt;; Author &lt;author@noreply.github.com&gt;  Sent: Monday, September 18, 2017 4:49 PM  Subject: Re: [linuxmint/xed] Crash With Large Files (#163)     Do you have an example file that causes a crash?&mdash; You are receiving this because you authored the thread. Reply to this email directly, view it on GitHub, or mute the thread.",COMMENT,5,en,,0.26493587040542016,,"{file=2, garmin=1, xml=1, attached=1, files=1, nuvi=1, information=1, crash=1}","{file=0.5, garmin=0.5, xml=0.5, attached=0.07759603805455804, nuvi=0.5, files=0.0012737795051070986, information=0.0012737795051070986, crash=0.0012737795051070986}",25a21371-998e-4258-9239-b974a3f637b2,Crash With Large Files,31071746,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00
,closed,0.24442655059395585,5.920218499329402,You didn't attach the file. During load maybe try setting the highlighting to plain text and see if that helps.,COMMENT,5,en,,0.22962519404338508,,"{file=1, load=1, text=1}","{file=0.16286406336999087, load=0.3259890378179208, plain text=0.3259890378179208}",8f687538-8de9-4014-8a2b-484491220506,Crash With Large Files,2231759,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00
,closed,0.11006931106620362,5.182316165380905,"shows as attached  here it is again...?        From: JosephMcc &lt;notifications@github.com&gt;  To: linuxmint/xed &lt;xed@noreply.github.com&gt;  Cc: caltrop-3 &lt;caltrop_3@yahoo.com&gt;; Author &lt;author@noreply.github.com&gt;  Sent: Tuesday, September 26, 2017 1:53 PM  Subject: Re: [linuxmint/xed] Crash With Large Files (#163)     You didn't attach the file. During load maybe try setting the highlighting to plain text and see if that helps.&mdash; You are receiving this because you authored the thread. Reply to this email directly, view it on GitHub, or mute the thread.",COMMENT,5,en,,0.21389123234309823,,{shows=1},{shows=0.11006931106620362},53e9466d-c469-4008-827c-af341d60f3a3,Crash With Large Files,31071746,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00
,closed,0.044722837089332265,5.6455280854348535,Not sure how you are replying but your attached test files aren't showing up.,COMMENT,5,en,,0.27085130776974753,,"{test=1, files=1}","{test=0.044722837089332265, files=0.044722837089332265}",28d110b1-69a1-4fb8-9b8b-f4c34ef12d1f,Crash With Large Files,2231759,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00
,closed,0.14347476800460152,6.1239897717146246,"I managed to reproduce this once.  I had started 'xed filename' in a terminal window.  When xed hung, just after clicking Edit -&gt; &quot;Insert Date and Time...&quot; after some pastes in a new file there was no output in the terminal window and nothing was responding and xed process was in &quot;poll_s&quot; state, until:  While the xed was still hung, I typed CTRL-Z in the terminal window (e.g. like kill -STOP &lt;term pid&gt;) and typed 'bg&lt;return&gt; (like kill -CONT with diddled stdin/stdout)  in the terminal window. Whereupon i took a look at the xed page, and the date and time text had been entered and xed was working again.",COMMENT,3,en,,0.21543146799597537,,"{date=2, process=1, edit=1, nothing=1, insert=1, pastes=1, terminal=2, look=1, output=1, filename=1, file=1, xed=1, stdin/stdout=1, window=4, time=2, state=1, page=1, text=1, pid&gt=1}","{date=0.3021938408431058, process=1.037068892787154E-4, edit=1.037068892787154E-4, nothing=1.037068892787154E-4, insert=1.037068892787154E-4, pastes=1.037068892787154E-4, terminal=1.037068892787154E-4, look=0.3021938408431058, output=1.037068892787154E-4, file=1.037068892787154E-4, filename=0.12869562687430516, xed=1.037068892787154E-4, stdin/stdout=0.037355684508569666, window=1.037068892787154E-4, state=1.037068892787154E-4, page=0.3021938408431058, time=0.3021938408431058, text=0.3021938408431058, pid&gt=0.037355684508569666}",c99ad8a9-963f-465a-904a-c56449ca41a7,"occational xed hang when attempting Edit->""Insert Date and Time...""",11457267,11457267,2017-08-30T11:54:18.000+02:00,2018-02-12T03:29:06.000+01:00
,closed,0.2703131574259433,5.259395727516921,I've been unable to reproduce this here which leaves me without much of a way to troubleshoot fixing it. If you make sure you have the xed-dbg package installed you can run xed with gdb and see if you can find out where the issue is occurring. I'm closing this until I can get more info to go on.,COMMENT,3,en,,0.25468954534152943,,"{package=1, gdb=1, issue=1, way=1, info=1}","{more info=0.24084128674071778, package=0.5699120760564708, gdb=0.5699120760564708, issue=0.5699120760564708, way=1.8610948064137458E-4}",c5927e78-afa1-478d-83e1-3f6d01026025,"occational xed hang when attempting Edit->""Insert Date and Time...""",2231759,11457267,2017-08-30T11:54:18.000+02:00,2018-02-12T03:29:06.000+01:00
,closed,0.19133237414374327,6.698207334241386,"Joseph, Since reporting the intermittent problem, I modified my behavior when using Insert Date &amp; Time: &bull; I type two Enter's and an UpArrow,&nbsp;  &bull; and, I Save the file before using the plugin. I have not experienced any crashes since I began using the above &quot;magical&quot; pre-use steps. I say &quot;magically&quot; because I have no definitive algorithm to cause the crash and no proper diagnosis. I picked the above prophylaxis because the problem always occurred after Pasting a huge block of text which might not end with a line break. So I ensure the insert occurs on an empty line and whatever normalization/cleanup which can be done after saving the file has been done. Also, if a crash were to re-occur, nothing has been lost but time. Thank you for considering the defect report.&nbsp; If it happens again, I'll try further diagnosis.&nbsp; -- Larry      On Sun, Feb 11, 2018 at 18:29, JosephMcc&lt;notifications@github.com&gt; wrote:    I've been unable to reproduce this here which leaves me without much of a way to troubleshoot fixing it. If you make sure you have the xed-dbg package installed you can run xed with gdb and see if you can find out where the issue is occurring. I'm closing this until I can get more info to go on.  &mdash; You are receiving this because you authored the thread. Reply to this email directly, view it on GitHub, or mute the thread.",COMMENT,3,en,,0.28555961587623246,,"{date=1, line=2, intermittent=1, insert=2, crashes=1, type=1, prophylaxis=1, crash=2, defect=1, problem=2, file=2, block=1, enter=1, text=1, behavior=1, algorithm=1, normalization/cleanup=1, break=1, nothing=1, diagnosis=2, uparrow=1, steps=1, plugin=1, report=1, time=2, larry=1, joseph=1}","{date=0.006802666695818259, line=0.45416481552217386, intermittent=0.006802666695818259, insert=0.006802666695818259, crashes=0.16092547316705033, type=0.006802666695818259, prophylaxis=0.0487507203469925, crash=0.004330166962132583, defect=0.22342151214862208, file=0.45416481552217386, problem=0.006802666695818259, block=0.0487507203469925, text=0.0487507203469925, enter=0.006802666695818259, behavior=0.006802666695818259, algorithm=0.0028721070688460517, normalization/cleanup=0.45416481552217386, break=0.0487507203469925, nothing=0.004330166962132583, diagnosis=0.3243271998226854, uparrow=0.006802666695818259, steps=0.16092547316705033, plugin=0.006802666695818259, report=0.22342151214862208, time=0.004330166962132583, larry=0.49639670555936855, joseph=0.006802666695818259}",21c0ad77-20a3-4a78-a253-d94f92424c66,"occational xed hang when attempting Edit->""Insert Date and Time...""",11457267,11457267,2017-08-30T11:54:18.000+02:00,2018-02-12T03:29:06.000+01:00
